Table 1
date,temperaturemin,precipitation,,,,
2019-10-02,69.1,0.0,,,,
2019-10-04,68.0,0.0,,,,
2019-10-08,59.0,0.01,,,,
2019-10-09,55.9,0.0,,,,
2019-10-11,50.0,0.0,,,,
2019-10-13,59.0,0.39,,,,
2019-10-14,50.0,0.0,,,,
2019-10-15,46.0,0.0,,,,
2019-10-28,53.1,0.0,,,,
2019-10-31,55.0,0.23,,,,
2019-11-01,39.0,0.0,,,,
2019-11-03,36.0,0.0,,,,
2019-11-06,48.0,0.0,,,,
2019-11-11,41.0,0.0,,,,
2019-11-14,24.3,0.26,,,,
2019-11-17,39.9,0.0,,,,
2019-11-19,41.0,0.0,,,,
2019-11-24,37.9,0.31,,,,
2019-11-27,48.9,0.2,,,,
2019-12-01,46.0,0.46,,,,
2019-12-08,26.2,0.11,,,,
2019-12-14,43.0,0.09,,,,
2019-12-24,42.1,0.0,,,,
2020-01-06,30.0,0.0,,,,
2020-01-10,41.0,0.0,,,,
2020-01-14,59.0,0.34,,,,
2020-01-18,36.0,0.14,,,,
2020-02-07,35.1,0.26,,,,
2020-02-14,34.0,0.0,,,,
2020-02-15,26.1,0.0,,,,
2020-02-18,,,,,,
2008-06-02,61.0,0.0,,,,
2008-06-15,69.1,0.41,,,,
2008-06-21,66.0,1.18,,,,
2008-07-04,69.1,0.62,,,,
2008-07-22,72.0,0.49,,,,
2008-07-23,70.0,0.11,,,,
2008-07-29,72.0,0.0,,,,
2008-08-05,72.0,0.0,,,,
2008-08-14,60.1,0.0,,,,
2008-08-15,66.0,0.36,,,,
2008-08-31,69.1,0.32,,,,
2008-09-04,64.0,0.0,,,,
2011-02-23,28.9,0.0,,,,
2011-03-03,35.1,0.0,,,,
2011-04-04,55.9,0.0,,,,
2011-04-11,60.1,0.0,,,,
2011-04-21,55.0,0.01,,,,
2011-04-26,68.0,0.0,,,,
2011-04-29,52.0,0.0,,,,
2011-05-11,57.0,0.0,,,,
2011-05-12,60.1,0.02,,,,
2011-05-13,62.1,0.73,,,,
2011-05-15,63.0,0.02,,,,
2011-05-16,55.9,0.0,,,,
2011-05-29,70.0,0.0,,,,
2011-06-03,66.0,0.0,,,,
2011-06-13,69.1,0.0,,,,
2011-06-17,66.9,0.0,,,,
2011-07-12,78.1,0.0,,,,
2011-07-20,75.0,0.0,,,,
2011-08-10,70.0,0.0,,,,
2011-09-27,73.0,0.0,,,,
2011-09-28,66.9,0.78,,,,
2011-10-12,63.0,0.09,,,,
2011-10-14,53.1,0.0,,,,
2011-10-20,45.0,0.0,,,,
2011-10-22,43.0,0.0,,,,
2011-11-18,27.0,0.0,,,,
2011-12-03,35.1,0.0,,,,
2011-12-05,45.0,0.0,,,,
2011-12-14,39.0,0.0,,,,
2011-12-16,43.0,0.53,,,,
2011-12-24,36.0,0.0,,,,
2012-01-09,43.0,0.28,,,,
2012-01-11,44.1,0.61,,,,
2012-01-13,30.0,0.0,,,,
2012-01-15,30.0,0.0,,,,
2012-01-22,32.0,0.0,,,,
2012-02-12,21.0,0.0,,,,
2012-02-14,39.0,0.0,,,,
2013-11-07,46.0,0.03,,,,
2013-11-24,23.2,0.0,,,,
2013-12-02,36.0,0.0,,,,
2013-12-07,42.1,0.11,,,,
2013-12-09,34.0,0.17,,,,
2013-12-22,64.0,0.28,,,,
2013-12-28,25.2,0.0,,,,
2014-01-02,37.0,0.33,,,,
2014-01-09,25.2,0.0,,,,
2014-01-29,14.2,0.0,,,,
2014-02-15,32.0,0.27,,,,
2014-02-17,28.2,0.0,,,,
2014-02-24,37.9,0.0,,,,
2014-03-12,42.1,0.35,,,,
2014-04-11,52.0,0.0,,,,
2014-04-21,42.1,0.0,,,,
2014-04-25,48.9,0.47,,,,
2014-04-28,54.0,0.0,,,,
2014-05-03,53.1,0.0,,,,
2014-05-09,63.0,0.07,,,,
2014-06-30,66.0,0.0,,,,
2014-07-29,63.0,0.0,,,,
2014-08-01,64.9,0.71,,,,
2014-08-05,68.0,0.0,,,,
2014-08-22,71.1,0.0,,,,
2014-08-25,60.1,0.0,,,,
2014-08-27,57.9,0.0,,,,
2014-08-31,73.0,0.0,,,,
2014-09-04,71.1,1.18,,,,
2014-09-07,70.0,0.0,,,,
2014-09-17,66.0,0.0,,,,
2014-09-19,63.0,0.0,,,,
2014-09-23,55.0,0.15,,,,
2015-01-21,36.0,0.0,,,,
2015-02-15,15.3,0.0,,,,
2016-10-18,60.1,0.0,,,,
2016-10-22,42.1,0.0,,,,
2016-10-27,46.9,0.14,,,,
2016-10-28,54.0,0.0,,,,
2016-11-02,50.0,0.0,,,,
2016-11-04,45.0,0.07,,,,
2016-11-16,35.1,0.0,,,,
2016-11-22,27.1,0.0,,,,
2016-12-06,43.0,0.56,,,,
2016-12-10,20.1,0.0,,,,
2016-12-14,34.0,0.0,,,,
2016-12-15,24.3,0.0,,,,
2017-02-23,50.0,0.0,,,,
2017-02-28,50.0,0.0,,,,
2017-03-09,37.0,0.0,,,,
2017-03-10,41.0,0.0,,,,
2017-03-11,31.1,0.0,,,,
2017-03-28,60.1,0.06,,,,
2017-04-22,55.9,0.09,,,,
2017-04-28,69.1,0.0,,,,
2017-05-03,53.1,0.0,,,,
2017-05-04,57.0,0.29,,,,
2017-05-06,53.1,0.02,,,,
2017-06-06,64.0,0.0,,,,
2017-06-08,55.0,0.0,,,,
2017-06-13,66.9,0.0,,,,
2017-06-22,71.1,0.0,,,,
2017-06-27,59.0,0.0,,,,
2017-07-04,71.1,0.84,,,,
2017-11-03,52.0,0.0,,,,
2017-11-11,28.2,0.0,,,,
2017-11-16,36.0,0.0,,,,
2017-11-25,29.1,0.0,,,,
2017-11-28,29.1,0.0,,,,
2017-12-05,41.0,0.0,,,,
2017-12-06,41.0,0.24,,,,
2017-12-10,27.1,0.0,,,,
2011-02-13,25.0,0.0,,,,
2011-02-15,32.0,0.0,,,,
2011-02-20,30.9,0.0,,,,
2011-02-21,44.1,0.0,,,,
2011-03-22,54.0,0.0,,,,
2011-03-28,30.9,0.02,,,,
2011-04-01,37.9,0.0,,,,
2011-04-02,37.0,0.0,,,,
2011-04-09,48.0,1.04,,,,
2011-04-16,55.9,0.39,,,,
2011-04-19,55.9,0.0,,,,
2011-05-02,55.9,0.0,,,,
2011-05-03,63.0,0.0,,,,
2011-05-07,53.1,0.0,,,,
2011-05-27,64.9,1.64,,,,
2011-06-07,64.0,0.0,,,,
2011-06-24,72.0,0.02,,,,
2011-06-26,68.0,0.0,,,,
2011-07-01,64.9,0.0,,,,
2011-07-03,72.0,0.0,,,,
2011-07-15,60.1,0.0,,,,
2011-07-16,63.0,0.0,,,,
2011-07-18,68.0,0.0,,,,
2011-08-03,73.0,0.0,,,,
2011-08-20,69.1,0.0,,,,
2011-08-27,72.0,0.54,,,,
2011-09-02,66.9,0.04,,,,
2011-10-06,50.0,0.0,,,,
2011-10-07,45.0,0.0,,,,
2011-10-13,66.0,0.0,,,,
2011-11-25,35.1,0.0,,,,
2011-11-30,34.0,0.0,,,,
2011-12-01,28.9,0.0,,,,
2011-12-02,28.9,0.0,,,,
2012-01-10,43.0,0.0,,,,
2012-01-12,44.1,0.0,,,,
2012-01-18,36.0,0.11,,,,
2012-02-10,28.9,0.0,,,,
2012-02-11,25.0,0.0,,,,
2012-02-13,21.9,0.0,,,,
2012-04-16,60.1,0.0,,,,
2012-04-19,52.0,0.0,,,,
2012-04-27,59.0,0.0,,,,
2012-05-11,46.9,0.0,,,,
2012-06-20,69.1,0.0,,,,
2012-06-21,71.1,0.0,,,,
2012-06-22,71.1,0.1,,,,
2012-06-23,70.0,0.0,,,,
2012-06-24,68.0,0.0,,,,
2012-07-04,73.0,0.24,,,,
2012-07-07,72.0,0.0,,,,
2012-07-09,73.0,0.23,,,,
2012-07-14,73.9,0.0,,,,
2012-07-16,73.9,0.0,,,,
2012-07-21,71.1,1.09,,,,
2012-07-22,72.0,1.1,,,,
2012-08-05,73.9,0.0,,,,
2012-08-12,71.1,0.0,,,,
2012-08-17,64.9,0.0,,,,
2012-08-23,66.9,0.0,,,,
2012-08-29,70.0,0.0,,,,
2012-08-30,68.0,0.0,,,,
2012-09-13,55.0,0.0,,,,
2012-09-15,61.0,0.0,,,,
2012-09-18,68.0,1.7,,,,
2012-09-20,53.1,0.0,,,,
2012-10-06,57.9,0.0,,,,
2012-10-10,54.0,0.0,,,,
2012-10-12,44.1,0.0,,,,
2012-10-17,46.0,0.0,,,,
2012-10-18,48.0,0.0,,,,
2012-10-25,50.0,0.0,,,,
2012-10-27,62.1,0.0,,,,
2012-10-29,42.1,0.55,,,,
2012-11-02,34.0,0.0,,,,
2012-11-07,35.1,0.0,,,,
2012-11-09,30.9,0.0,,,,
2012-11-10,36.0,0.0,,,,
2012-11-11,39.0,0.0,,,,
2012-11-17,34.0,0.0,,,,
2012-11-18,45.0,0.0,,,,
2012-11-19,46.9,0.0,,,,
2012-11-26,30.9,0.0,,,,
2012-11-29,25.0,0.0,,,,
2012-12-07,45.0,0.05,,,,
2012-12-09,51.1,0.02,,,,
2012-12-17,55.0,0.18,,,,
2012-12-18,39.0,0.0,,,,
2012-12-21,37.0,0.0,,,,
2012-12-24,44.1,0.0,,,,
2012-12-25,44.1,0.01,,,,
2013-01-02,39.9,0.24,,,,
2013-01-03,28.9,0.0,,,,
2013-01-04,26.1,0.0,,,,
2013-01-06,35.1,0.0,,,,
2013-01-09,35.1,0.0,,,,
2013-01-10,46.0,0.0,,,,
2013-01-23,18.0,0.0,,,,
2013-01-24,21.0,0.0,,,,
2013-01-25,19.9,0.32,,,,
2013-01-29,44.1,0.0,,,,
2013-02-04,26.1,0.0,,,,
2013-02-06,30.0,0.0,,,,
2013-02-07,36.0,0.43,,,,
2013-02-09,28.0,0.0,,,,
2013-02-13,42.1,0.23,,,,
2013-02-20,27.0,0.0,,,,
2013-02-27,43.0,0.0,,,,
2013-03-05,35.1,0.41,,,,
2013-03-07,30.0,0.0,,,,
2013-03-19,39.9,0.0,,,,
2013-03-20,37.9,0.0,,,,
2013-03-22,23.0,0.0,,,,
2013-03-29,28.0,0.0,,,,
2013-03-30,37.9,0.0,,,,
2013-04-03,39.0,0.0,,,,
2013-04-04,39.0,0.72,,,,
2013-04-11,62.1,0.0,,,,
2013-04-14,44.1,0.0,,,,
2013-04-15,57.9,0.02,,,,
2013-04-17,57.9,0.0,,,,
2013-04-28,55.0,0.97,,,,
2013-05-01,57.0,0.01,,,,
2013-05-05,50.0,0.0,,,,
2013-05-09,54.0,0.0,,,,
2013-05-18,62.1,0.42,,,,
2013-05-20,66.9,1.47,,,,
2013-05-29,63.0,0.0,,,,
2013-06-02,68.0,0.11,,,,
2013-06-08,66.0,0.04,,,,
2013-06-12,64.0,0.0,,,,
2013-06-16,62.1,0.0,,,,
2013-06-17,71.1,0.0,,,,
2013-06-26,69.1,0.29,,,,
2013-06-28,69.1,1.66,,,,
2013-07-03,73.0,0.0,,,,
2013-07-12,70.0,0.05,,,,
2013-07-13,70.0,0.53,,,,
2013-07-14,70.0,0.0,,,,
2013-07-16,69.1,0.0,,,,
2013-07-23,73.9,0.0,,,,
2013-07-25,66.0,0.0,,,,
2013-07-27,68.0,0.13,,,,
2013-07-29,69.1,0.03,,,,
2013-08-01,70.0,0.0,,,,
2013-08-02,66.9,0.77,,,,
2013-08-03,70.0,2.3,,,,
2013-08-07,70.0,0.0,,,,
2013-08-12,73.0,0.66,,,,
2013-08-14,61.0,0.0,,,,
2013-08-18,66.9,0.05,,,,
2013-08-24,64.9,0.0,,,,
2013-08-30,64.9,0.0,,,,
2013-08-31,68.0,0.0,,,,
2013-09-08,63.0,0.0,,,,
2013-09-09,64.0,0.0,,,,
2013-09-13,64.9,0.0,,,,
2013-09-15,53.1,0.0,,,,
2013-09-16,66.0,0.06,,,,
2013-09-21,66.0,0.77,,,,
2013-10-06,63.0,0.0,,,,
2013-10-10,53.1,0.14,,,,
2013-10-13,62.1,0.07,,,,
2013-10-20,43.0,0.0,,,,
2013-11-03,39.9,0.0,,,,
2013-11-10,37.9,0.0,,,,
2013-11-12,35.1,0.01,,,,
2013-11-13,26.2,0.0,,,,
2013-11-14,25.2,0.0,,,,
2013-11-20,37.0,0.0,,,,
2013-11-25,18.1,0.0,,,,
2013-12-01,27.1,0.0,,,,
2013-12-08,33.1,0.05,,,,
2013-12-10,28.2,0.47,,,,
2013-12-15,34.0,0.03,,,,
2013-12-17,35.1,0.0,,,,
2013-12-19,30.2,0.0,,,,
2013-12-20,43.0,0.0,,,,
2013-12-23,46.9,1.95,,,,
2013-12-30,35.1,0.0,,,,
2014-01-07,9.1,0.0,,,,
2014-01-25,18.1,0.0,,,,
2014-01-30,7.2,0.0,,,,
2014-02-07,35.1,0.0,,,,
2014-02-11,25.2,0.0,,,,
2014-02-18,35.1,0.0,,,,
2014-02-22,36.0,0.0,,,,
2014-03-02,34.0,0.0,,,,
2014-03-04,16.2,0.0,,,,
2014-03-17,31.1,0.46,,,,
2014-03-18,30.2,0.09,,,,
2014-03-23,36.0,0.14,,,,
2014-04-01,39.0,0.0,,,,
2014-04-02,52.0,0.0,,,,
2014-04-08,55.0,0.01,,,,
2014-04-12,54.0,0.0,,,,
2014-04-16,33.1,0.0,,,,
2014-04-20,48.9,0.0,,,,
2014-04-24,39.9,0.0,,,,
2014-04-30,64.9,1.12,,,,
2014-05-01,62.1,0.0,,,,
2014-05-02,51.1,0.0,,,,
2014-05-08,55.0,0.0,,,,
2014-05-12,57.9,0.0,,,,
2014-05-16,55.0,0.18,,,,
2014-05-20,50.0,0.0,,,,
2014-05-21,60.1,0.0,,,,
2014-05-24,53.1,0.0,,,,
2014-06-01,53.1,0.0,,,,
2014-06-04,64.9,0.02,,,,
2014-06-07,62.1,0.0,,,,
2014-06-16,69.1,0.08,,,,
2014-06-19,70.0,0.27,,,,
2014-06-23,64.9,0.0,,,,
2014-06-27,70.0,0.88,,,,
2014-07-01,73.9,0.0,,,,
2014-07-07,66.9,0.0,,,,
2014-07-09,73.9,0.02,,,,
2014-07-16,64.0,0.0,,,,
2014-07-21,73.0,1.16,,,,
2014-07-28,70.0,0.0,,,,
2014-08-03,66.9,0.0,,,,
2014-08-17,70.0,0.0,,,,
2014-08-19,69.1,0.0,,,,
2014-08-30,72.0,0.0,,,,
2014-09-03,71.1,0.0,,,,
2014-09-13,69.1,0.02,,,,
2014-09-16,66.9,0.01,,,,
2014-09-22,61.0,0.0,,,,
2014-10-07,55.0,0.0,,,,
2014-10-11,57.9,0.22,,,,
2014-10-13,60.1,0.0,,,,
2014-10-26,45.0,0.0,,,,
2014-10-27,39.9,0.0,,,,
2014-11-07,37.9,0.0,,,,
2014-11-28,26.2,0.0,,,,
2014-11-29,27.1,0.0,,,,
2014-12-08,34.0,0.13,,,,
2014-12-10,31.1,0.0,,,,
2014-12-13,28.2,0.0,,,,
2014-12-15,30.2,0.0,,,,
2014-12-16,37.0,0.32,,,,
2014-12-20,31.1,0.07,,,,
2014-12-26,30.2,0.0,,,,
2015-01-03,46.0,0.16,,,,
2015-01-04,48.9,0.29,,,,
2015-01-10,22.1,0.0,,,,
2015-01-18,41.0,0.49,,,,
2015-01-28,25.2,0.0,,,,
2015-01-31,22.1,0.0,,,,
2015-02-09,45.0,0.4,,,,
2015-02-13,23.2,0.0,,,,
2015-02-19,12.2,0.0,,,,
2015-02-27,23.2,0.0,,,,
2015-02-28,26.2,0.0,,,,
2015-03-02,34.0,0.0,,,,
2015-03-06,24.3,0.0,,,,
2015-03-07,20.1,0.0,,,,
2015-03-08,35.1,0.0,,,,
2015-03-19,39.9,0.34,,,,
2015-03-21,39.9,0.0,,,,
2015-03-26,57.0,0.13,,,,
2015-03-27,39.9,0.18,,,,
2015-03-30,41.0,0.16,,,,
2015-04-02,39.0,0.0,,,,
2015-04-07,61.0,0.11,,,,
2015-04-21,52.0,0.63,,,,
2015-04-26,45.0,0.02,,,,
2015-04-28,39.0,0.0,,,,
2015-05-06,54.0,0.0,,,,
2015-05-07,57.9,0.0,,,,
2015-05-09,64.9,0.03,,,,
2015-05-10,68.0,0.22,,,,
2015-05-11,69.1,0.14,,,,
2015-05-19,69.1,1.38,,,,
2015-05-25,57.0,0.0,,,,
2015-05-27,69.1,0.3,,,,
2015-05-28,68.0,0.15,,,,
2015-06-07,62.1,0.0,,,,
2015-06-09,66.9,0.31,,,,
2015-06-10,66.9,0.25,,,,
2015-06-14,71.1,0.0,,,,
2015-06-20,71.1,0.01,,,,
2015-06-21,73.0,0.0,,,,
2015-06-22,70.0,0.0,,,,
2015-07-04,69.1,0.06,,,,
2015-07-08,72.0,0.0,,,,
2015-07-14,70.0,0.0,,,,
2015-07-20,72.0,0.0,,,,
2015-08-10,71.1,0.0,,,,
2015-08-15,66.0,0.0,,,,
2015-08-21,70.0,0.0,,,,
2015-08-27,64.9,0.0,,,,
2015-09-05,69.1,0.0,,,,
2015-09-07,71.1,0.0,,,,
2015-09-09,71.1,0.21,,,,
2015-09-18,55.9,0.0,,,,
2015-09-23,63.0,0.0,,,,
2015-09-24,60.1,0.2,,,,
2015-10-02,55.0,2.07,,,,
2015-10-19,32.0,0.0,,,,
2015-10-21,37.9,0.0,,,,
2015-10-27,50.0,0.47,,,,
2015-11-05,63.0,0.0,,,,
2015-11-15,31.1,0.0,,,,
2015-11-24,27.1,0.0,,,,
2015-12-04,33.1,0.0,,,,
2015-12-05,29.1,0.0,,,,
2015-12-12,53.1,0.0,,,,
2015-12-23,61.0,1.68,,,,
2015-12-27,64.0,0.0,,,,
2015-12-29,53.1,0.1,,,,
2016-01-02,32.0,0.0,,,,
2016-01-07,37.0,0.0,,,,
2016-01-14,27.1,0.0,,,,
2016-01-23,24.3,0.01,,,,
2016-01-28,34.0,0.0,,,,
2016-01-31,37.9,0.0,,,,
2016-02-02,48.9,0.0,,,,
2016-02-09,29.1,0.0,,,,
2016-02-10,24.3,0.0,,,,
2016-02-13,21.2,0.0,,,,
2016-02-15,23.2,0.33,,,,
2016-03-03,28.2,0.03,,,,
2016-03-07,35.1,0.0,,,,
2016-03-09,51.1,0.0,,,,
2016-03-10,57.0,0.0,,,,
2016-03-15,55.0,0.0,,,,
2016-03-29,45.0,0.0,,,,
2016-04-05,37.0,0.0,,,,
2016-04-09,37.9,0.0,,,,
2016-04-17,37.0,0.0,,,,
2016-04-23,61.0,0.0,,,,
2016-04-24,50.0,0.0,,,,
2016-04-26,59.0,0.0,,,,
2016-04-28,64.0,0.24,,,,
2016-05-10,64.9,0.0,,,,
2016-05-12,64.0,0.56,,,,
2016-05-25,59.0,0.0,,,,
2016-05-31,70.0,0.0,,,,
2016-06-05,70.0,0.69,,,,
2016-06-06,71.1,0.04,,,,
2016-06-25,71.1,0.0,,,,
2016-06-26,64.0,0.0,,,,
2016-07-11,73.0,0.0,,,,
2016-07-12,70.0,0.37,,,,
2016-07-16,70.0,1.98,,,,
2016-07-22,73.0,0.0,,,,
2016-07-27,75.9,0.0,,,,
2016-08-04,69.1,1.02,,,,
2016-08-07,73.9,0.39,,,,
2016-08-10,73.0,0.0,,,,
2016-08-12,75.9,0.0,,,,
2016-08-13,77.0,0.0,,,,
2016-08-15,75.0,0.0,,,,
2016-08-22,66.9,0.0,,,,
2016-09-23,66.9,0.0,,,,
2016-09-24,64.0,0.0,,,,
2016-10-02,62.1,0.0,,,,
2016-10-03,62.1,0.0,,,,
2016-10-05,60.1,0.0,,,,
2016-10-12,48.0,0.0,,,,
2016-10-13,48.0,0.0,,,,
2016-10-15,52.0,0.0,,,,
2016-10-19,62.1,0.0,,,,
2016-10-20,61.0,0.0,,,,
2016-10-29,48.0,0.0,,,,
2016-11-14,44.1,0.27,,,,
2016-11-20,31.1,0.0,,,,
2016-11-21,27.1,0.0,,,,
2016-11-23,28.2,0.0,,,,
2016-12-04,41.0,0.32,,,,
2016-12-09,27.1,0.0,,,,
2016-12-16,19.2,0.01,,,,
2016-12-17,28.2,0.01,,,,
2016-12-26,46.9,0.04,,,,
2016-12-29,39.0,0.35,,,,
2016-12-30,28.2,0.0,,,,
2017-01-01,41.0,0.54,,,,
2017-01-08,15.3,0.0,,,,
2017-01-16,44.1,0.0,,,,
2017-01-23,43.0,0.28,,,,
2017-02-07,48.9,0.0,,,,
2017-02-08,54.0,0.09,,,,
2017-02-21,44.1,0.0,,,,
2017-02-24,46.9,0.0,,,,
2017-02-25,52.0,0.0,,,,
2017-02-26,37.0,0.0,,,,
2017-03-02,39.0,0.0,,,,
2017-03-03,31.1,0.0,,,,
2017-03-08,46.0,0.05,,,,
2017-03-20,30.2,0.0,,,,
2017-04-03,50.0,0.4,,,,
2017-04-05,53.1,0.32,,,,
2017-04-06,50.0,0.09,,,,
2017-04-07,43.0,0.0,,,,
2017-04-09,37.9,0.0,,,,
2017-04-11,55.0,0.0,,,,
2017-04-18,61.0,0.03,,,,
2017-04-25,57.9,2.17,,,,
2017-05-13,52.0,0.23,,,,
2017-05-19,68.0,0.0,,,,
2017-05-20,66.9,0.0,,,,
2017-05-22,68.0,0.3,,,,
2017-05-23,66.9,0.69,,,,
2017-05-29,64.0,0.08,,,,
2017-06-01,62.1,0.0,,,,
2017-06-02,61.0,0.0,,,,
2017-06-04,61.0,0.38,,,,
2017-06-12,66.9,0.0,,,,
2017-06-14,66.0,0.0,,,,
2017-06-15,70.0,0.0,,,,
2017-07-02,71.1,0.0,,,,
2017-07-05,70.0,0.47,,,,
2017-07-11,71.1,0.0,,,,
2017-07-16,73.0,0.05,,,,
2017-07-19,66.9,0.0,,,,
2017-07-20,71.1,0.0,,,,
2017-07-22,75.9,0.0,,,,
2017-08-03,68.0,0.0,,,,
2017-08-04,68.0,0.0,,,,
2017-08-07,73.9,0.04,,,,
2017-08-13,73.0,0.73,,,,
2017-08-21,71.1,0.0,,,,
2017-08-27,63.0,0.0,,,,
2017-08-31,69.1,0.01,,,,
2017-09-04,59.0,0.0,,,,
2017-09-13,61.0,0.0,,,,
2017-09-22,61.0,0.0,,,,
2017-09-25,63.0,0.0,,,,
2017-10-20,43.0,0.0,,,,
2017-10-21,48.0,0.0,,,,
2017-10-23,61.0,1.12,,,,
2017-10-30,36.0,0.0,,,,
2017-10-31,39.0,0.0,,,,
2017-11-08,43.0,0.13,,,,
2017-11-23,29.1,0.0,,,,
2017-11-24,26.2,0.0,,,,
2017-11-26,33.1,0.0,,,,
2017-12-01,41.0,0.0,,,,
2017-12-18,35.1,0.0,,,,
2017-12-20,48.0,0.42,,,,
2017-12-25,30.2,0.0,,,,
2017-12-26,27.1,0.0,,,,
2017-12-28,18.1,0.0,,,,
2017-12-29,15.3,0.0,,,,
2017-12-30,27.1,0.0,,,,
2018-01-17,23.2,0.49,,,,
2018-01-29,33.1,0.59,,,,
2018-02-01,31.1,0.0,,,,
2018-02-06,29.1,0.0,,,,
2018-02-13,37.0,0.0,,,,
2018-02-15,54.0,0.0,,,,
2018-02-16,55.9,0.02,,,,
2018-02-19,39.9,0.3,,,,
2018-02-20,50.0,0.0,,,,
2018-02-21,63.0,0.0,,,,
2018-03-13,29.1,0.0,,,,
2018-03-17,34.0,0.27,,,,
2018-03-22,32.0,0.0,,,,
2018-04-08,32.0,0.0,,,,
2018-04-09,39.9,0.0,,,,
2018-04-19,45.0,0.0,,,,
2018-04-20,34.0,0.0,,,,
2018-04-22,42.1,0.0,,,,
2018-05-03,57.0,0.0,,,,
2018-05-09,50.0,0.0,,,,
2018-05-12,66.9,0.0,,,,
2018-05-22,66.9,0.05,,,,
2018-05-24,68.0,0.0,,,,
2018-06-10,66.9,0.2,,,,
2018-06-14,70.0,0.0,,,,
2018-06-15,69.1,0.0,,,,
2018-06-17,70.0,0.0,,,,
2018-07-01,73.0,0.48,,,,
2018-07-07,66.9,0.65,,,,
2018-07-09,57.0,0.0,,,,
2018-07-15,68.0,0.0,,,,
2018-07-28,71.1,0.84,,,,
2018-07-29,70.0,0.07,,,,
2018-07-30,72.0,0.72,,,,
2018-07-31,73.0,0.22,,,,
2018-08-02,71.1,0.26,,,,
2018-08-06,72.0,0.05,,,,
2018-08-12,70.0,0.8,,,,
2018-08-21,71.1,0.01,,,,
2018-08-25,59.0,0.0,,,,
2018-08-26,60.1,0.0,,,,
2018-08-29,72.0,0.0,,,,
2018-09-13,73.9,0.28,,,,
2018-09-14,73.0,2.5,,,,
2018-09-20,66.9,0.0,,,,
2018-09-26,66.0,0.12,,,,
2018-09-27,70.0,0.21,,,,
2018-10-10,69.1,0.1,,,,
2018-10-12,51.1,0.0,,,,
2018-10-24,37.9,0.0,,,,
2018-10-27,46.9,0.01,,,,
2018-11-01,55.0,0.11,,,,
2018-11-02,60.1,0.0,,,,
2018-11-04,37.0,0.04,,,,
2018-11-14,39.0,0.04,,,,
2018-11-21,30.2,0.0,,,,
2018-11-25,42.1,0.0,,,,
2018-11-27,31.1,0.0,,,,
2018-12-01,52.0,0.32,,,,
2018-12-05,30.2,0.0,,,,
2018-12-07,29.1,0.0,,,,
2018-12-09,30.2,1.75,,,,
2018-12-14,36.0,0.7,,,,
2018-12-15,42.1,0.23,,,,
2018-12-16,42.1,0.0,,,,
2018-12-19,27.1,0.0,,,,
2018-12-25,26.2,0.0,,,,
2018-12-26,26.2,0.0,,,,
2019-01-06,39.0,0.0,,,,
2019-01-10,27.1,0.0,,,,
2019-01-11,21.2,0.0,,,,
2019-01-16,26.2,0.0,,,,
2019-01-17,28.2,0.01,,,,
2019-01-18,39.0,0.0,,,,
2019-01-24,35.1,0.73,,,,
2019-01-28,37.0,0.0,,,,
2019-01-29,31.1,0.16,,,,
2019-01-31,18.1,0.0,,,,
2019-02-03,33.1,0.0,,,,
2019-02-11,36.0,0.15,,,,
2019-02-22,39.9,0.69,,,,
2019-02-23,39.0,1.02,,,,
2019-03-04,34.0,0.01,,,,
2019-03-05,32.0,0.0,,,,
2019-03-10,46.9,0.04,,,,
2019-03-12,35.1,0.0,,,,
2019-03-13,32.0,0.0,,,,
2019-03-14,50.0,0.0,,,,
2019-03-17,35.1,0.0,,,,
2019-03-20,32.0,0.05,,,,
2019-03-25,51.1,0.54,,,,
2019-03-30,53.1,0.0,,,,
2019-03-31,44.1,0.01,,,,
2019-04-10,54.0,0.0,,,,
2019-04-15,46.9,0.05,,,,
2019-04-27,45.0,0.0,,,,
2019-04-29,54.0,0.0,,,,
2019-05-04,64.9,0.63,,,,
2019-05-17,57.9,0.0,,,,
2019-05-18,62.1,0.0,,,,
2019-05-19,69.1,0.0,,,,
2019-05-20,69.1,0.0,,,,
2019-05-22,62.1,0.0,,,,
2019-05-28,66.9,0.0,,,,
2019-05-29,68.0,0.0,,,,
2019-06-03,60.1,0.0,,,,
2019-06-06,69.1,0.0,,,,
2019-06-11,61.0,0.02,,,,
2019-06-13,61.0,0.35,,,,
2019-06-15,51.1,0.0,,,,
2019-06-18,71.1,0.06,,,,
2019-06-26,68.0,0.0,,,,
2019-06-27,66.9,0.0,,,,
2019-06-29,68.0,0.03,,,,
2019-07-06,73.9,0.0,,,,
2019-07-20,73.0,0.0,,,,
2019-07-31,69.1,0.24,,,,
2019-08-13,73.0,0.56,,,,
2019-08-18,70.0,0.0,,,,
2019-08-22,71.1,0.34,,,,
2019-08-26,61.0,0.0,,,,
2019-09-07,63.0,0.0,,,,
2019-09-11,68.0,0.0,,,,
2019-09-15,66.9,0.0,,,,
2019-09-22,63.0,0.0,,,,
2019-09-27,68.0,0.0,,,,
2019-10-03,70.0,0.0,,,,
2019-10-07,57.9,0.0,,,,
2019-10-10,53.1,0.0,,,,
2019-10-17,45.0,0.0,,,,
2019-10-18,39.9,0.0,,,,
2019-10-24,39.9,0.0,,,,
2019-10-27,61.0,0.13,,,,
2019-10-30,62.1,0.35,,,,
2019-11-05,45.0,0.0,,,,
